t_ns,parent,child,tx,ty,tz,yaw
1771970264992108242,robot1/odom,robot1/base_link,0.20562685401621053,-0.03685710699866702,0.0,-0.1056169703836401
1771970265060653118,robot1/odom,robot1/base_link,0.22355054562952023,-0.03875712914929217,0.0,-0.10560655978017779
1771970265114188448,robot1/odom,robot1/base_link,0.24141609715858112,-0.04065080869183044,0.0,-0.10559711021731172
1771970265153244886,robot1/odom,robot1/base_link,0.25933982631464586,-0.04255047483882837,0.0,-0.10558669787189869
1771970265213345475,robot1/odom,robot1/base_link,0.2772054149314067,-0.044443799444825044,0.0,-0.10557724423767768
1771970265256420632,robot1/odom,robot1/base_link,0.2951291922886834,-0.046343111185996655,0.0,-0.10556689344443865
1771970265301575103,robot1/odom,robot1/base_link,0.3129948105008686,-0.04823608074709437,0.0,-0.10555739662684631
1771970265398354199,robot1/odom,robot1/base_link,0.3309186249603888,-0.05013503555095563,0.0,-0.10554692113393574
1771970265462600415,robot1/odom,robot1/base_link,0.34878428036735193,-0.05202764909769732,0.0,-0.10553752043845513
1771970265519709641,robot1/odom,robot1/base_link,0.3667081221224669,-0.05392624710361399,0.0,-0.10552710739626092
1771970265562242168,robot1/odom,robot1/base_link,0.3845738241862063,-0.055818507167634354,0.0,-0.10551765496262494
1771970265645632732,robot1/odom,robot1/base_link,0.4024977038391011,-0.057716749109452466,0.0,-0.10550723997367494
1771970265820533003,robot1/odom,robot1/base_link,0.42036344362759165,-0.05960865423193304,0.0,-0.10549778645689618
1771970265862853919,robot1/odom,robot1/base_link,0.4382873609316689,-0.06150654003781718,0.0,-0.10548737053942751
1771970265909541874,robot1/odom,robot1/base_link,0.4561531383668588,-0.06339809017662172,0.0,-0.1054779161794396
1771970265963348119,robot1/odom,robot1/base_link,0.4740770932988869,-0.06529561981290855,0.0,-0.10546749942236411
1771970266020244230,robot1/odom,robot1/base_link,0.4919429083616475,-0.06718681493564296,0.0,-0.10545804426322371
1771970266079872552,robot1/odom,robot1/base_link,0.5098669009105752,-0.06908398837147163,0.0,-0.10544762668919187
1771970266134067089,robot1/odom,robot1/base_link,0.527732753584391,-0.07097482844758887,0.0,-0.10543817073249707
1771970266177113048,robot1/odom,robot1/base_link,0.5456567837369982,-0.07287164565206544,0.0,-0.10542775231051861
1771970266231000774,robot1/odom,robot1/base_link,0.5635226739842145,-0.07476213064648288,0.0,-0.10541829542910097
1771970266300059615,robot1/odom,robot1/base_link,0.5814467416384058,-0.07665859157234552,0.0,-0.10540787566256091
1771970266349601694,robot1/odom,robot1/base_link,0.5993126685268969,-0.07854872129865238,0.0,-0.10539841268365409
1771970266416375858,robot1/odom,robot1/base_link,0.6172367759638063,-0.08044482617646413,0.0,-0.10538800527101763
1771970266470372288,robot1/odom,robot1/base_link,0.6351027406181439,-0.08233460096859746,0.0,-0.10537854747814909
1771970266546931783,robot1/odom,robot1/base_link,0.6530268846207254,-0.08423034948601109,0.0,-0.10536812043226869
1771970266623398175,robot1/odom,robot1/base_link,0.659185141535283,-0.08478676850991283,0.0,-0.07484918935944826
1771970266708130647,robot1/odom,robot1/base_link,0.6639264259431625,-0.08506645693247258,0.0,-0.04299426919707778
1771970266764188047,robot1/odom,robot1/base_link,0.6677364441012775,-0.08516670518232725,0.0,-0.009617094355537335
1771970266816698027,robot1/odom,robot1/base_link,0.6696660829171912,-0.08515085921504276,0.0,0.02604049025450373
1771970266867041134,robot1/odom,robot1/base_link,0.6705102780459863,-0.08511345431769363,0.0,0.06251829603721713
1771970266912645779,robot1/odom,robot1/base_link,0.6708222642650628,-0.08508823224625928,0.0,0.09881792065394338
1771970266975877623,robot1/odom,robot1/base_link,0.671012696209863,-0.08506587087768983,0.0,0.13496044022798648
1771970267023489313,robot1/odom,robot1/base_link,0.6710719368548238,-0.08505673605312654,0.0,0.17102677584067077
1771970267074854918,robot1/odom,robot1/base_link,0.6711608203422819,-0.08503973009884609,0.0,0.20706113146144461
1771970267127514443,robot1/odom,robot1/base_link,0.6711801019952732,-0.08503531555520716,0.0,0.24308160163015496
1771970267185246848,robot1/odom,robot1/base_link,0.6712513104970036,-0.08501628941294109,0.0,0.279098730492465
1771970267234614822,robot1/odom,robot1/base_link,0.6712640182686214,-0.08501239871952962,0.0,0.3151101677214383
1771970267314736577,robot1/odom,robot1/base_link,0.6713313390230767,-0.0849891050525403,0.0,0.3511218522526388
1771970267332729359,robot1/odom,robot1/base_link,0.6713423761474795,-0.08498483523649177,0.0,0.3871326635523769
1771970267372318579,robot1/odom,robot1/base_link,0.6714072009614976,-0.08495703427820078,0.0,0.42314335781923607
1771970267424567298,robot1/odom,robot1/base_link,0.671417511973014,-0.08495216558127408,0.0,0.4591534553120699
1771970267579326423,robot1/odom,robot1/base_link,0.6714798798038712,-0.08491992113093186,0.0,0.49516353933252205
1771970267642086507,robot1/odom,robot1/base_link,0.671489563814473,-0.08491446394152043,0.0,0.5311731193252147
1771970267736771090,robot1/odom,robot1/base_link,0.6715492053779786,-0.084877964815135,0.0,0.5671827052858627
1771970267785835359,robot1/odom,robot1/base_link,0.6715582425541631,-0.08487197671271768,0.0,0.6031918439645807
1771970267841999039,robot1/odom,robot1/base_link,0.6716148786747929,-0.08483144129249202,0.0,0.6392010018279082
1771970267887501852,robot1/odom,robot1/base_link,0.6716232459847882,-0.0848249847692868,0.0,0.6752097628374468
1771970267973164995,robot1/odom,robot1/base_link,0.6717746468504239,-0.08470187399443438,0.0,0.6901994846121738
1771970268020891801,robot1/odom,robot1/base_link,0.6717509918520712,-0.08472187755743764,0.0,0.7137128749357107
1771970268086755383,robot1/odom,robot1/base_link,0.6717470382021269,-0.08472542060001996,0.0,0.7476491920196119
1771970268154420964,robot1/odom,robot1/base_link,0.671726732369376,-0.08474493305223729,0.0,0.7833023465447575
1771970268205984449,robot1/odom,robot1/base_link,0.6717626146847392,-0.08470789301595967,0.0,0.8192434681710549
1771970268260671234,robot1/odom,robot1/base_link,0.6717645068411983,-0.08470579375202972,0.0,0.8552361991950376
1771970268307117421,robot1/odom,robot1/base_link,0.6718069855486112,-0.08465511060217028,0.0,0.8912399691870443
1771970268343427311,robot1/odom,robot1/base_link,0.671812273146207,-0.08464831941201201,0.0,0.9272463678305339
1771970268543899855,robot1/odom,robot1/base_link,0.6718519896141042,-0.08459333446926495,0.0,0.9632538097902303
1771970268621116934,robot1/odom,robot1/base_link,0.677111030469177,-0.07692272622116406,0.0,0.9763340703704656
1771970268705447810,robot1/odom,robot1/base_link,0.6787768391744824,-0.07439528559403633,0.0,0.9997820415392854
1771970268792310586,robot1/odom,robot1/base_link,0.6800991854537943,-0.07225697262621067,0.0,1.0341231236275248
1771970268837314273,robot1/odom,robot1/base_link,0.6810867893532229,-0.07052933106733218,0.0,1.0688455792094393
1771970268890683659,robot1/odom,robot1/base_link,0.6814617002250849,-0.06981584106779791,0.0,1.105131077354832
1771970268956778040,robot1/odom,robot1/base_link,0.6816290871850217,-0.06946713200607116,0.0,1.1413908125705066
1771970269070543804,robot1/odom,robot1/base_link,0.6816828703101955,-0.06934383937350508,0.0,1.177525060340024
1771970269124680334,robot1/odom,robot1/base_link,0.681726199422429,-0.06923384004006466,0.0,1.2135882528234727
1771970269180336041,robot1/odom,robot1/base_link,0.6817357025406182,-0.0692069059600238,0.0,1.24961909891528
1771970269262052778,robot1/odom,robot1/base_link,0.6817582038451077,-0.06913497342484978,0.0,1.2856367951719065
1771970269308061123,robot1/odom,robot1/base_link,0.6817612330693061,-0.069123905582648,0.0,1.3216488709057101
1771970269381959971,robot1/odom,robot1/base_link,0.6817768889960913,-0.06905738331118333,0.0,1.3576591062401648
1771970269422113500,robot1/odom,robot1/base_link,0.6817785393934436,-0.06904903311409108,0.0,1.3936680974259195
1771970269462701222,robot1/odom,robot1/base_link,0.6817891904517946,-0.06898266299855559,0.0,1.4296785871335242
1771970269523424358,robot1/odom,robot1/base_link,0.6817901545775149,-0.06897487139949053,0.0,1.4656873977111597
1771970269585024081,robot1/odom,robot1/base_link,0.681795951035795,-0.06890849347555082,0.0,1.5016969943550194
1771970269645038627,robot1/odom,robot1/base_link,0.6817963409307071,-0.06890086926923077,0.0,1.5377065151159208
1771970269699984545,robot1/odom,robot1/base_link,0.6817973425438517,-0.06883447525219212,0.0,1.5737166377902874
1771970269764462527,robot1/odom,robot1/base_link,0.6817971871699783,-0.06882705117735181,0.0,1.6097266701468667
1771970269821022722,robot1/odom,robot1/base_link,0.6817934201020346,-0.06876095912636794,0.0,1.6457373635504646
1771970269864533202,robot1/odom,robot1/base_link,0.6817927486485316,-0.06875375584291522,0.0,1.6817479668365887
1771970269939938229,robot1/odom,robot1/base_link,0.6817895216801508,-0.0687265997718521,0.0,1.6963963427732698
1771970270049000352,robot1/odom,robot1/base_link,0.6817501779052414,-0.06841945400384161,0.0,1.6998049117449796
1771970270099410183,robot1/odom,robot1/base_link,0.6817414988977873,-0.0683525785154882,0.0,1.6999023024918494
1771970270161654015,robot1/odom,robot1/base_link,0.6817435280041998,-0.06836820594523914,0.0,1.699930822711375
1771970270216453831,robot1/odom,robot1/base_link,0.681739332235245,-0.06833589757118932,0.0,1.6999488758848647
1771970270259669299,robot1/odom,robot1/base_link,0.6817431473718963,-0.06836527147288866,0.0,1.6999614065030209
1771970270299864729,robot1/odom,robot1/base_link,0.6817395834818707,-0.06833783458887796,0.0,1.6999730203602619
1771970270381986266,robot1/odom,robot1/base_link,0.6817436475998453,-0.068369119872527,0.0,1.6999829979815109
1771970270444299185,robot1/odom,robot1/base_link,0.6817402235475679,-0.06834276388929442,0.0,1.6999935853056438
1771970270483991908,robot1/odom,robot1/base_link,0.6817443443674541,-0.06837448060678052,0.0,1.7000031408783356
1771970270523283306,robot1/odom,robot1/base_link,0.6817409234211689,-0.06834815266538974,0.0,1.7000135642960137
1771970270569379239,robot1/odom,robot1/base_link,0.6817816050476546,-0.06863735114353978,0.0,1.7210856112719382
1771970270655371857,robot1/odom,robot1/base_link,0.6817849489167455,-0.06865720385388378,0.0,1.7542423159512415
1771970270773191661,robot1/odom,robot1/base_link,0.6817924697336821,-0.06869407685562193,0.0,1.7897613990974304
1771970270825510137,robot1/odom,robot1/base_link,0.6817814935372437,-0.06864861930137334,0.0,1.825681907754657
1771970270903658513,robot1/odom,robot1/base_link,0.6817808108432277,-0.06864617991688526,0.0,1.8616744848522413
1771970270961674131,robot1/odom,robot1/base_link,0.6785821991717291,-0.05806195377304086,0.0,1.86687614117551
1771970271057451878,robot1/odom,robot1/base_link,0.6750561453295849,-0.046612841044212955,0.0,1.8722329509703017
1771970271147224034,robot1/odom,robot1/base_link,0.6707001450652295,-0.03257405714669166,0.0,1.8710879338375745
1771970271329175174,robot1/odom,robot1/base_link,0.6659926787664832,-0.017336680224424604,0.0,1.8697850734291337
1771970271387415327,robot1/odom,robot1/base_link,0.6606586140202917,-1.2051232619620517e-05,0.0,1.8691650018461856
1771970271442912020,robot1/odom,robot1/base_link,0.6553546175178188,0.01723607569727933,0.0,1.8690950641616402
1771970271495368510,robot1/odom,robot1/base_link,0.6500604697755361,0.0344545086387707,0.0,1.8690888581579848
1771970271549646743,robot1/odom,robot1/base_link,0.6447699607065426,0.05166146456348271,0.0,1.8690834002181032
1771970271583844721,robot1/odom,robot1/base_link,0.6394809683460236,0.06886392508943492,0.0,1.869074567332508
1771970271642257541,robot1/odom,robot1/base_link,0.6341926981001086,0.08606463574484555,0.0,1.8690638420756485
1771970271722223225,robot1/odom,robot1/base_link,0.6289048403748446,0.10326468697529816,0.0,1.8690522804423106
1771970271780061157,robot1/odom,robot1/base_link,0.6236172726937306,0.12046451334177338,0.0,1.8690403723406726
1771970271871534679,robot1/odom,robot1/base_link,0.6183299465993428,0.13766428748424764,0.0,1.8690283197870483
1771970271923441577,robot1/odom,robot1/base_link,0.6130430630656315,0.1548634741425529,0.0,1.8690125399616861
1771970271986582268,robot1/odom,robot1/base_link,0.6077560132383586,0.17206394089055985,0.0,1.8690041830541047
1771970272183915118,robot1/odom,robot1/base_link,0.6024693273698525,0.1892638544384359,0.0,1.8689919377927262
1771970272270450401,robot1/odom,robot1/base_link,0.5971828582587873,0.20646380853615748,0.0,1.8689798300011928
1771970272323885899,robot1/odom,robot1/base_link,0.5918965965800768,0.22366382998818385,0.0,1.8689677001536467
1771970272376351397,robot1/odom,robot1/base_link,0.586610543384941,0.2408639161363954,0.0,1.8689555675052951
1771970272436857739,robot1/odom,robot1/base_link,0.581324698757354,0.2580640668057095,0.0,1.8689434344276368
1771970272472090685,robot1/odom,robot1/base_link,0.5760390627096187,0.2752642819627515,0.0,1.8689313015625593
1771970272515935557,robot1/odom,robot1/base_link,0.5707536352427404,0.2924645615849228,0.0,1.8689191691333777
1771970272561949384,robot1/odom,robot1/base_link,0.5654684163544287,0.30966490565009014,0.0,1.8689070372240457
1771970272593235042,robot1/odom,robot1/base_link,0.5601834060412498,0.3268653141365841,0.0,1.8688949058633
1771970272654239882,robot1/odom,robot1/base_link,0.5548986042995092,0.34406578702347484,0.0,1.8688827750544785
1771970272715712425,robot1/odom,robot1/base_link,0.5496140111253264,0.3612663242891278,0.0,1.8688706447859131
1771970272946339441,robot1/odom,robot1/base_link,0.5443296265161979,0.3784669259095974,0.0,1.868858515030827
1771970273211957565,robot1/odom,robot1/base_link,0.5390454504734774,0.39566759185145667,0.0,1.868846385732675
1771970273278310060,robot1/odom,robot1/base_link,0.5337614830083212,0.41286832205389923,0.0,1.8688342567394254
1771970273342919729,robot1/odom,robot1/base_link,0.5284777241742183,0.430069116344606,0.0,1.8688221274194599
1771970273389828987,robot1/odom,robot1/base_link,0.5231941744611203,0.44726997336502106,0.0,1.8688099906877755
1771970273442616286,robot1/odom,robot1/base_link,0.5179108311567273,0.4644709007886006,0.0,1.8687978991323777
1771970273493845919,robot1/odom,robot1/base_link,0.5126276932903476,0.48167190501504165,0.0,1.868785656683811
1771970273564775935,robot1/odom,robot1/base_link,0.5073447737826847,0.49887294243543306,0.0,1.868773615439254
1771970273615512873,robot1/odom,robot1/base_link,0.5020620577210485,0.516074057925658,0.0,1.8687614930041967
1771970273650989179,robot1/odom,robot1/base_link,0.4967795499693888,0.5332752381964586,0.0,1.8687493686343126
1771970273712747158,robot1/odom,robot1/base_link,0.4914972506602863,0.5504764828801013,0.0,1.8687372441051486
1771970273983702653,robot1/odom,robot1/base_link,0.48621515982228325,0.5676777918838617,0.0,1.8687251197552106
1771970274018143291,robot1/odom,robot1/base_link,0.4809332774630674,0.5848791651681181,0.0,1.8687129956826054
1771970274086717620,robot1/odom,robot1/base_link,0.4756516035841985,0.6020806027096112,0.0,1.8687008719192306
1771970274238378168,robot1/odom,robot1/base_link,0.4703701381850347,0.6192821044917757,0.0,1.8686887484731995
1771970274300111810,robot1/odom,robot1/base_link,0.4650888812640069,0.6364836705004343,0.0,1.8686766253423193
1771970274364863384,robot1/odom,robot1/base_link,0.4598078328188745,0.6536853007231682,0.0,1.8686645025188513
1771970274408427946,robot1/odom,robot1/base_link,0.4545269928480543,0.670886995147106,0.0,1.868652379990511
1771970274461404426,robot1/odom,robot1/base_link,0.44924636135057794,0.6880887537578014,0.0,1.8686402577378713
1771970274506113935,robot1/odom,robot1/base_link,0.447477629349034,0.6941729475263311,0.0,1.8387756301723475
1771970274549223497,robot1/odom,robot1/base_link,0.44607658884020523,0.6995115681827452,0.0,1.8161119214012758
1771970274587015336,robot1/odom,robot1/base_link,0.4452469571159006,0.7030175259612864,0.0,1.7902020665311882
1771970274633584534,robot1/odom,robot1/base_link,0.4449218922010798,0.7045907917044162,0.0,1.7588921520025806
1771970274683452801,robot1/odom,robot1/base_link,0.444794993112762,0.7053254366158879,0.0,1.7247952868024465
1771970274755729411,robot1/odom,robot1/base_link,0.4447549251609549,0.7056173657458411,0.0,1.6895975168694104
1771970274842178585,robot1/odom,robot1/base_link,0.4447349319099763,0.7058146765021401,0.0,1.65396326896042
1771970274915598642,robot1/odom,robot1/base_link,0.44473004099629987,0.7058895127863007,0.0,1.6181534499278851
1771970274984472304,robot1/odom,robot1/base_link,0.44472677341129374,0.706000552624908,0.0,1.5822765064031767
1771970275047016684,robot1/odom,robot1/base_link,0.44472704847025035,0.7060430528693086,0.0,1.5463724514401207
1771970275100201284,robot1/odom,robot1/base_link,0.4447311960360266,0.7061408591752464,0.0,1.5104591577662576
1771970275196404900,robot1/odom,robot1/base_link,0.4447340892248975,0.7061777355211167,0.0,1.474541275794257
1771970275267222908,robot1/odom,robot1/base_link,0.4447449414364652,0.7062723386932459,0.0,1.4386238948005874
1771970275325862624,robot1/odom,robot1/base_link,0.44608472514010045,0.7156477806035405,0.0,1.4190837398706408
1771970275376070198,robot1/odom,robot1/base_link,0.44812118270571377,0.728544188089815,0.0,1.4092775156329689
1771970275545865551,robot1/odom,robot1/base_link,0.45053950830577577,0.743232898190831,0.0,1.4059659909951039
1771970275606274349,robot1/odom,robot1/base_link,0.4530577203008602,0.758281757558302,0.0,1.4040274716719565
1771970275659014356,robot1/odom,robot1/base_link,0.4558953561962978,0.7750791552023945,0.0,1.4028591627006997
1771970275734096082,robot1/odom,robot1/base_link,0.4590585219608085,0.793737465273402,0.0,1.402864504474876
1771970275790708032,robot1/odom,robot1/base_link,0.460298090635392,0.8005359495689268,0.0,1.3780300647533206
1771970275846870812,robot1/odom,robot1/base_link,0.4614120386754869,0.805895236099014,0.0,1.3536910813561709
1771970276016509494,robot1/odom,robot1/base_link,0.46215174106374,0.8090185603918854,0.0,1.322807280877211
1771970276099754224,robot1/odom,robot1/base_link,0.462673240333409,0.8109436785678311,0.0,1.2896991425157391
1771970276146384779,robot1/odom,robot1/base_link,0.4629058381550422,0.8116994531228906,0.0,1.2547704164451046
1771970276182973255,robot1/odom,robot1/base_link,0.463032503680153,0.8120647147977095,0.0,1.2192151438992065
1771970276238044105,robot1/odom,robot1/base_link,0.4630818421953305,0.8121921169170049,0.0,1.1834157828720204
1771970276280625151,robot1/odom,robot1/base_link,0.46312949666560954,0.812303176875575,0.0,1.1475210174447306
1771970276339685615,robot1/odom,robot1/base_link,0.4631428114050791,0.8123313682017747,0.0,1.1115868727047187
1771970276402071141,robot1/odom,robot1/base_link,0.4631786408753559,0.8124006659643385,0.0,1.0756383674930128
1771970276492598548,robot1/odom,robot1/base_link,0.4631855579975468,0.8124129416217936,0.0,1.0396827924058007
1771970276786261386,robot1/odom,robot1/base_link,0.46322263447062934,0.812473538285074,0.0,1.0037257372457988
1771970276840004732,robot1/odom,robot1/base_link,0.4632288103468713,0.81248286162489,0.0,0.9677667354786512
1771970276917635664,robot1/odom,robot1/base_link,0.4632693507612842,0.8125395271816755,0.0,0.9318082724293253
1771970276968775696,robot1/odom,robot1/base_link,0.4632757554821089,0.8125478314358315,0.0,0.8958486420888512
1771970277016567397,robot1/odom,robot1/base_link,0.4633199892041687,0.8126011078108557,0.0,0.859889844615714
1771970277047300845,robot1/odom,robot1/base_link,0.4633267556660725,0.8126086857647391,0.0,0.823929968606882
1771970277081033264,robot1/odom,robot1/base_link,0.46337449176479345,0.8126584254974802,0.0,0.7879709452976357
1771970277121328481,robot1/odom,robot1/base_link,0.4633815828873648,0.8126653014090054,0.0,0.7520108198342774
1771970277176009997,robot1/odom,robot1/base_link,0.46343256344547,0.8127112962470697,0.0,0.7160515267380073
1771970277226262352,robot1/odom,robot1/base_link,0.46343992192030015,0.8127174699833375,0.0,0.6800910905883809
1771970277315604515,robot1/odom,robot1/base_link,0.46349385522721537,0.8127595106428276,0.0,0.6441314619967854
1771970277477014965,robot1/odom,robot1/base_link,0.47034266193301194,0.8178026331921331,0.0,0.6252846839217305
1771970277663122924,robot1/odom,robot1/base_link,0.48171058561117525,0.8259602105223891,0.0,0.6195914094043052
1771970277836842432,robot1/odom,robot1/base_link,0.4850866285662845,0.8283093222325392,0.0,0.5962361620619481
1771970277906800579,robot1/odom,robot1/base_link,0.4864265711555744,0.8291909683538983,0.0,0.5676833926283619
1771970278005790565,robot1/odom,robot1/base_link,0.4897424212006554,0.8312260484568689,0.0,0.5332435809919037
1771970278049667468,robot1/odom,robot1/base_link,0.4917281164384138,0.8323551799243567,0.0,0.5008284267526824
1771970278132033115,robot1/odom,robot1/base_link,0.4926165183581935,0.8328216106704206,0.0,0.46610041016201564
1771970278303081076,robot1/odom,robot1/base_link,0.4929565550415724,0.8329851780122537,0.0,0.4306107123384028
1771970278387078660,robot1/odom,robot1/base_link,0.49315413901173316,0.8330716948778415,0.0,0.3948377632620793
1771970278452172837,robot1/odom,robot1/base_link,0.493216445648388,0.8330963568098008,0.0,0.3589499257863402
1771970278545090127,robot1/odom,robot1/base_link,0.4933019935127807,0.8331267129706882,0.0,0.3230176795772469
1771970278611108712,robot1/odom,robot1/base_link,0.49331868760578396,0.8331319694273972,0.0,0.2870660839204005
1771970279004107825,robot1/odom,robot1/base_link,0.49338686634969886,0.833150771454601,0.0,0.25110800446606335
1771970279076813373,robot1/odom,robot1/base_link,0.5016514951196581,0.8351881869923226,0.0,0.23229778114881083
1771970279132030438,robot1/odom,robot1/base_link,0.5152709008337576,0.8383689828446228,0.0,0.22657474749352174
1771970279209834656,robot1/odom,robot1/base_link,0.5300288043750647,0.8417518854687139,0.0,0.22409251130104144
1771970279293687046,robot1/odom,robot1/base_link,0.5450227120443499,0.8451555908467967,0.0,0.2223532020159462
1771970279366101624,robot1/odom,robot1/base_link,0.5600098949432049,0.8485315348689546,0.0,0.22076186108516938
1771970279428046290,robot1/odom,robot1/base_link,0.5789905623249595,0.8527894772303941,0.0,0.2205923372051982
1771970279483810398,robot1/odom,robot1/base_link,0.5974436533086348,0.8569317003278079,0.0,0.22103347012485847
1771970279547753656,robot1/odom,robot1/base_link,0.6153098844875642,0.86094924040308,0.0,0.22134374513893876
1771970279639132864,robot1/odom,robot1/base_link,0.6330290572180878,0.8649378945531042,0.0,0.2214828430780377
1771970279709794125,robot1/odom,robot1/base_link,0.6506084529652191,0.8688968457748534,0.0,0.22153447124029801
1771970279749226629,robot1/odom,robot1/base_link,0.6682128187798683,0.8728620332305311,0.0,0.22154910919503834
1771970279811506759,robot1/odom,robot1/base_link,0.6857470322189977,0.8768115455522822,0.0,0.2215481391900909
1771970279866703526,robot1/odom,robot1/base_link,0.7033330650450594,0.880772655084836,0.0,0.2215410022130168
1771970279928380320,robot1/odom,robot1/base_link,0.720860059635438,0.8847203097229172,0.0,0.2215310871589673
1771970279994967203,robot1/odom,robot1/base_link,0.7384433605167346,0.8886804588238684,0.0,0.22152069802185537
1771970280077365601,robot1/odom,robot1/base_link,0.7559693051757912,0.8926274911614983,0.0,0.2215094882955818
1771970280151528660,robot1/odom,robot1/base_link,0.7735522330677155,0.8965871509177035,0.0,0.2214984164998343
1771970280243965361,robot1/odom,robot1/base_link,0.7910780864182555,0.9005337497752988,0.0,0.22148692333963235
1771970280338880597,robot1/odom,robot1/base_link,0.8086610188050797,0.9044929941065745,0.0,0.22147589919453078
1771970280418209502,robot1/odom,robot1/base_link,0.8261869393582046,0.9084391930394734,0.0,0.2214643613268251
1771970280467730499,robot1/odom,robot1/base_link,0.8437699447219559,0.912398036855621,0.0,0.22145332341792645
1771970280549929197,robot1/odom,robot1/base_link,0.8612959479892031,0.9163438386555838,0.0,0.22144178156708247
1771970280622155063,robot1/odom,robot1/base_link,0.8788790432833968,0.9203022855740561,0.0,0.22143074374392793
1771970280709957961,robot1/odom,robot1/base_link,0.8964051361205224,0.9242476917651669,0.0,0.22141920359032316
1771970280781602089,robot1/odom,robot1/base_link,0.9139883192347652,0.9282057413633222,0.0,0.2214081679351462
1771970280868207614,robot1/odom,robot1/base_link,0.9315145006582345,0.9321507517991038,0.0,0.2213966299033413
1771970280917536832,robot1/odom,robot1/base_link,0.9490977733839193,0.936108404556968,0.0,0.2213855961611268
1771970280978913960,robot1/odom,robot1/base_link,0.9666240438734771,0.940053019406701,0.0,0.22137405883449748
1771970281018924727,robot1/odom,robot1/base_link,0.9731034717464819,0.9416161310127317,0.0,0.2520643817503273
1771970281169303301,robot1/odom,robot1/base_link,0.9779582389967051,0.942943168182505,0.0,0.2815936051637128
1771970281207774073,robot1/odom,robot1/base_link,0.9809686659501379,0.9438698138485649,0.0,0.315623007388947
1771970281268966648,robot1/odom,robot1/base_link,0.9826556004210184,0.9444547852902584,0.0,0.3519586115061062
1771970281318959454,robot1/odom,robot1/base_link,0.9924152059674975,0.9480949117049686,0.0,0.362036435117959
1771970281395728218,robot1/odom,robot1/base_link,1.0050136879876057,0.9528757076025204,0.0,0.36333810023493945
1771970281470192234,robot1/odom,robot1/base_link,1.0190363791674877,0.958195083417753,0.0,0.36180323940529263
1771970281490757474,robot1/odom,robot1/base_link,1.0333065261505183,0.9635822708302059,0.0,0.3601434396126927
1771970281639143667,robot1/odom,robot1/base_link,1.050353972510234,0.9699948040542313,0.0,0.3594275825924902
1771970281678163279,robot1/odom,robot1/base_link,1.067637280243862,0.9764899955143711,0.0,0.3595287439509752
1771970281720914581,robot1/odom,robot1/base_link,1.0846929835577916,0.9829021128769557,0.0,0.3596804701617553
1771970281768604940,robot1/odom,robot1/base_link,1.101580901636597,0.9892532905528885,0.0,0.3597507260877896
1771970281813986153,robot1/odom,robot1/base_link,1.1184795707698982,0.9956094346507157,0.0,0.35977619115828496
1771970281871609320,robot1/odom,robot1/base_link,1.1353055570402195,1.0019385249255952,0.0,0.35978036044773587
1771970281897648959,robot1/odom,robot1/base_link,1.1521792393034644,1.0082855580924222,0.0,0.35977640473624545
1771970281938637354,robot1/odom,robot1/base_link,1.1689954354946825,1.0146108535004112,0.0,0.3597684429485998
1771970282027398336,robot1/odom,robot1/base_link,1.1858653603246965,1.0209561967017575,0.0,0.35975959386721346
1771970282105717637,robot1/odom,robot1/base_link,1.2026801515009848,1.0272806222160669,0.0,0.35974967885972536
1771970282130271778,robot1/odom,robot1/base_link,1.2195495355024715,1.0336253931735357,0.0,0.35974005064341735
1771970282199179636,robot1/odom,robot1/base_link,1.236364188601398,1.0399493886467859,0.0,0.35972982209399396
1771970282252404756,robot1/odom,robot1/base_link,1.2532336134533473,1.046293791236509,0.0,0.3597200507727472
1771970282295770383,robot1/odom,robot1/base_link,1.2700483740118729,1.052617443586365,0.0,0.35970985561164076
1771970282344307830,robot1/odom,robot1/base_link,1.2869179015572212,1.0589615001964399,0.0,0.35970006998944504
1771970282404335385,robot1/odom,robot1/base_link,1.3037327665008875,1.0652848075316954,0.0,0.3596897933419121
1771970282463517436,robot1/odom,robot1/base_link,1.3206024260148628,1.0716285276902542,0.0,0.3596800310883694
1771970282511453850,robot1/odom,robot1/base_link,1.3374174189169836,1.0779514986174707,0.0,0.3596697622203735
1771970282576567934,robot1/odom,robot1/base_link,1.3542872028941708,1.0842948799538892,0.0,0.3596600079593251
1771970282635095158,robot1/odom,robot1/base_link,1.3711023186037181,1.090617512987639,0.0,0.3596497623852559
1771970282681188179,robot1/odom,robot1/base_link,1.3879722411182527,1.0969605607291382,0.0,0.35963994681423583
1771970282729732025,robot1/odom,robot1/base_link,1.4047874844050152,1.1032828567367716,0.0,0.35962970403081823
1771970283298848382,robot1/odom,robot1/base_link,1.4216575227881292,1.1096255624872846,0.0,0.3596199574253844
1771970283326248031,robot1/odom,robot1/base_link,1.438472895516298,1.1159475233787628,0.0,0.359609699947174
1771970283367224922,robot1/odom,robot1/base_link,1.455343061420983,1.1222898919033035,0.0,0.359599953608072
1771970283428440389,robot1/odom,robot1/base_link,1.4721585610565733,1.128611516610015,0.0,0.35958969819798
1771970283488042866,robot1/odom,robot1/base_link,1.489028853744425,1.134953547697498,0.0,0.3595799543516471
1771970283604179418,robot1/odom,robot1/base_link,1.505844479950869,1.141274836183706,0.0,0.3595697013669737
